,sentimen,Tweet,tweet_tokens
9597.0,1.0,biarinpuas puasin mumpung deseu masih brasa muda ntar klo dah tua juga nyaho karma itu ada,"['biarinpuas', 'puasin', 'mumpung', 'deseu', 'brasa', 'muda', 'sudah', 'tua', 'nyaho', 'karma']"
9598.0,1.0,dia ini punya anak perempuan lho ibu macam apa contohin jelek ke anaknya jauh dari kata becus ini perempuan amit amit,"['anak', 'perempuan', 'lho', 'contohin', 'jelek', 'anak', 'becus', 'perempuan', 'amit', 'amit']"
9599.0,1.0,kaya becus aja jd permpuan dia yng  becus jd perempuan ko sukanya sm laki orng heheh,"['kaya', 'becus', 'permpuan', 'yng', 'becus', 'perempuan', 'ko', 'suka', 'sm', 'laki', 'orng', 'heheh']"
9600.0,1.0,yg gk becus tuh loh jedunhidup nya cuma bisanya ngerusak kbhgiaan org lain mau hidup serba mewah tp  mau krja mlh morotin laki orgkarma psti akn mnghampirimu,"['gk', 'becus', 'jedunhidup', 'bisa', 'ngerusak', 'kbhgiaan', 'org', 'hidup', 'serba', 'mewah', 'tapi', 'kerja', 'mlh', 'morotin', 'laki', 'orgkarma', 'psti', 'akn', 'mnghampirimu']"
9601.0,1.0,gue gak suka sm ni orang idupnya kebanyakan ribut,"['suka', 'sm', 'idupnya', 'banyak', 'ribut']"
9602.0,1.0,dasar artis abal abal enggk laku di layar kacaudh enggk ada duit kere miskinjadi maen  dukun buat minta elmu pelet perebut suami org yg kaya,"['dasar', 'artis', 'abal', 'abal', 'enggk', 'laku', 'layar', 'kacaudh', 'enggk', 'duit', 'kere', 'miskinjadi', 'maen', 'dukun', 'elmu', 'pelet', 'rebut', 'suami', 'org', 'kaya']"
9603.0,1.0,yg nama ny plagiat ya plagiat walaupun laku tp tetep ajah ciptaan dri hasil plagiatwkwkwkwk gua mah ogah dwngerin ajah udh pngen muntah,"['nama', 'plagiat', 'plagiat', 'laku', 'tapi', 'tetep', 'ajah', 'cipta', 'dri', 'hasil', 'plagiatwkwkwkwk', 'gua', 'mah', 'ogah', 'dwngerin', 'ajah', 'udh', 'pngen', 'muntah']"
9604.0,1.0,dasar plagiat semuanya ga bisa kreatipmemalukab bgt,"['dasar', 'plagiat', 'kreatipmemalukab', 'banget']"
9607.0,1.0,japok gateeel emanguda jelas dia ada main sama si mamadsampe si jessica dimusuhindeddy corbuzier aja jijik sama si japok semenjak nagita diundang di hitam putih berarti nagita cerita di belakang panggungitu aja sih menurut gue,"['japok', 'gateeel', 'emanguda', 'main', 'mamadsampe', 'jessica', 'dimusuhindeddy', 'corbuzier', 'jijik', 'japok', 'semenjak', 'nagita', 'undang', 'hitam', 'putih', 'nagita', 'cerita', 'panggungitu']"
9608.0,1.0,username lebih memalukan anda buk ngomong pelakor emang ibuk udah pernah jadi pelakor ya kok bisa tau ayu pelakor wkwkwkwkwk awas ibu nanti malah justru rumah tangga ibu yg dimasukin pelakor atau anaknya nanti jadi pelakor,"['username', 'malu', 'buk', 'ngomong', 'pelakor', 'emang', 'ibuk', 'pelakor', 'ayu', 'pelakor', 'wkwkwkwkwk', 'awas', 'rumah', 'tangga', 'dimasukin', 'pelakor', 'anak', 'pelakor']"
9609.0,1.0,wah itu kerdus mulutnya busukjangan jangan sampah makanannya,"['kerdus', 'mulut', 'busukjangan', 'sampah', 'makan']"
9610.0,1.0,username tai loe di gedein bagus buat pupuk jngan bacot loe goblok nih cewek knpa bawa suku,"['username', 'tai', 'loe', 'gedein', 'bagus', 'pupuk', 'jngan', 'bacot', 'loe', 'goblok', 'cewek', 'knpa', 'bawa', 'suku']"
9611.0,1.0,lah elo artis apaan papan blenyek aja belagu amat artis apaan kga populer sama sekalu hahaha,"['elo', 'artis', 'papan', 'blenyek', 'belagu', 'artis', 'kga', 'populer', 'sekalu', 'hahaha']"
9613.0,1.0,kalau ga suka sama ayu ting ting ga usah separah itu dong ngejudge nya punya hati dan otak kan dia juga manusia punya kekurangan dan juga punya kelebihan dan dia juga punya perasaan jadi jangan seenak nya menjudge orang seperti itu kaya udah sempurna aja lo username,"['suka', 'ayu', 'ting', 'ting', 'parah', 'ngejudge', 'hati', 'otak', 'manusia', 'kurang', 'lebih', 'asa', 'enak', 'menjudge', 'kaya', 'sempurna', 'lo', 'username']"
9615.0,1.0,biadab klo nanti anak lo di bully gue mampusin ya,"['biadab', 'anak', 'lo', 'bully', 'mampusin']"
9616.0,1.0,dasar anjing tuh cowok bukan org berani sama cowok biasa one by one jangan sama yg lemah dasar yah cowok jaman skrg casing doank cowok nyali nya lebih dari banci,"['dasar', 'anjing', 'cowok', 'org', 'berani', 'cowok', 'one', 'by', 'one', 'lemah', 'dasar', 'cowok', 'jaman', 'skrg', 'casing', 'doank', 'cowok', 'nyali', 'banci']"
9617.0,1.0,username iya kasian si micin padahal perusahan produk micin mengiklan kan kalo masak tambahkan micin biar tambah sedap netizen menyudutkan mecin seolah semua kebodohan orang yg punya gangguan jiwa ngemil micin,"['username', 'iya', 'kasi', 'micin', 'usah', 'produk', 'micin', 'iklan', 'masak', 'tambah', 'micin', 'sedap', 'netizen', 'sudut', 'mecin', 'bodoh', 'ganggu', 'jiwa', 'ngemil', 'micin']"
9618.0,1.0,wahh jngn ini vidio lamakok bajunya norak bngtt seorang ayuuterlihat murahaan,"['wahh', 'jngn', 'vidio', 'lamakok', 'baju', 'norak', 'bngtt', 'ayuuterlihat', 'murahaan']"
9619.0,1.0,username bego lo ya,"['username', 'bego', 'lo']"
9620.0,1.0,editan banget itu ya ampun si mommy lambe kehabisan gosib ya buat si pelakor,"['edit', 'banget', 'ampun', 'mommy', 'lambe', 'habis', 'gosib', 'pelakor']"
9621.0,1.0,yah admin nya termasuk golongan pengonsumsi mecin dan pil pcc otak lu rusak min,"['admin', 'golong', 'konsumsi', 'mecin', 'pil', 'pcc', 'otak', 'lu', 'rusak']"
9622.0,1.0,cuma org govlok yg prcya ayu slgkuh sma rafibuktinya rafi sma gigi skrg baek ajadan ktamu ayu itu pelakor suami siapa yg  rebut woyy skrg ayu punya suami fikir pke otak mkanya jgn kbanyakan micin kan jdi govlok,"['org', 'govlok', 'prcya', 'ayu', 'slgkuh', 'sma', 'rafibuktinya', 'rafi', 'sma', 'gigi', 'skrg', 'baek', 'ajadan', 'ktamu', 'ayu', 'pelakor', 'suami', 'rebut', 'woyy', 'skrg', 'ayu', 'suami', 'fikir', 'pke', 'otak', 'mkanya', 'kbanyakan', 'micin', 'jdi', 'govlok']"
9623.0,1.0,username hoy barisan sakit hati jijikk banget fans billy mah alhamdulillah bgt billy putus sama manusiaa buluk ituu itu yg ditunggu lama akhiry putus juga dan sekarang kobil jg jijik sama ni orang ,"['username', 'hoy', 'baris', 'sakit', 'hati', 'jijikk', 'banget', 'fans', 'billy', 'mah', 'alhamdulillah', 'banget', 'billy', 'putus', 'manusiaa', 'buluk', 'ituu', 'tunggu', 'akhiry', 'putus', 'kobil', 'jg', 'jijik']"
9624.0,1.0,mba username kalau kamu gak ngerasa cinlok sama babang anthony terus kalian awalnya ketemu dimana sih di sinet boy kan alah ngaku ajaaa berarti kan mba dumang cinlok jangan sok bilang gak cinlok itu namanya pembodohan wajar dong netizen bilang ratu cinlok kenyataan emang ya kan jangan marah resiko jadi artis hahahhaa pinter ya mba kalau mau cari alasan hahahahaha,"['mba', 'username', 'ngerasa', 'cinlok', 'babang', 'anthony', 'ketemu', 'mana', 'set', 'boy', 'allah', 'ngaku', 'ajaaa', 'mba', 'dumang', 'cinlok', 'sok', 'cinlok', 'nama', 'bodoh', 'wajar', 'netizen', 'ratu', 'cinlok', 'nyata', 'emang', 'marah', 'resiko', 'artis', 'hahahhaa', 'pinter', 'mba', 'cari', 'alas', 'hahahahaha']"
9628.0,1.0,najis ini baru muakk menjijikan pelakor jijik,"['najis', 'muakk', 'jijik', 'pelakor', 'jijik']"
9629.0,1.0,semoga pelakor kena karma dan semoga dapat karma yg meninggalkan istrinya yg bwrjuang dg dia dr nol tp setelah sukses selingkuh dan sok jd penguasa ke istri ya,"['moga', 'pelakor', 'kena', 'karma', 'moga', 'karma', 'tinggal', 'istri', 'bwrjuang', 'dr', 'nol', 'tapi', 'sukses', 'selingkuh', 'sok', 'kuasa', 'istri']"
9630.0,1.0,sedih ya skrg ngamen di kawinan org mantan istri mahhhh naik pesawat jet bhay pelakor  botakbego,"['sedih', 'skrg', 'ngamen', 'kawin', 'org', 'mantan', 'istri', 'mahhhh', 'pesawat', 'jet', 'bhay', 'pelakor', 'botakbego']"
9631.0,1.0,username heeehh lo pelakornya yaaaakkk ngapa lo jadi emosi situuu kenal gw kalo berani pake akun asli dong pantes pake akun bodong ngerebut laki orang juga diem keceplosan yak pake aku bodong ngakak gueeee lucu lo,"['username', 'heeehh', 'lo', 'pelakornya', 'yaaaakkk', 'ngapa', 'lo', 'emosi', 'situuu', 'kenal', 'gw', 'berani', 'pake', 'akun', 'asli', 'pantes', 'pake', 'akun', 'bodong', 'ngerebut', 'laki', 'diem', 'ceplos', 'yak', 'pake', 'bodong', 'ngakak', 'gueeee', 'lucu', 'lo']"
9632.0,1.0,wkwkwkwk udh gak laku lagi jd nyanyi dhajatan si lonte pelakor,"['wkwkwkwk', 'udh', 'laku', 'nyanyi', 'dhajatan', 'lonte', 'pelakor']"
9634.0,1.0,ini cwenya yg bego apa cwonya yg pinter ya emg lakinya kaya atau macho atau apa gitu plus nya kayanya cuma jago gombal atau maennya gesit ulala,"['cwenya', 'bego', 'cwonya', 'pinter', 'emg', 'laki', 'kaya', 'macho', 'gitu', 'plus', 'kaya', 'jago', 'gombal', 'maennya', 'gesit', 'ulala']"
9636.0,1.0,username saya mah lihat yg terlihat jelas bukan main prasangka kayak eluelu itu haters kayak dukundukun titisan dajjal sok pinter tapi otak kosong sorry ye gue bala nabi muhammad yg percaya klo udh ditunjukkin saksi dan bukti klo,"['username', 'mah', 'lihat', 'main', 'prasangka', 'kayak', 'eluelu', 'haters', 'kayak', 'dukundukun', 'titis', 'dajjal', 'sok', 'pinter', 'otak', 'kosong', 'sorry', 'ye', 'bala', 'nabi', 'muhammad', 'percaya', 'udh', 'ditunjukkin', 'saksi', 'bukti']"
9637.0,1.0,mata ku sepet baca koment fans ubul empang minggir woy bikin rusuh aja nih jaer amis jijik sumpahsoal enji sm cewek lain ttp aja bala jaer nyampah bikin ribut,"['mata', 'ku', 'sepet', 'baca', 'koment', 'fans', 'ubul', 'empang', 'minggir', 'woy', 'rusuh', 'jaer', 'amis', 'jijik', 'sumpahsoal', 'enji', 'sm', 'cewek', 'tetap', 'bala', 'jaer', 'nyampah', 'ribut']"
9639.0,1.0,username bego nya lagi pede amat ngomong seolah yg dia bilang paling bener padahal bukti aja kaga ada mau keliatan pinter jatohnya bego,"['username', 'bego', 'pede', 'ngomong', 'bener', 'bukti', 'kaga', 'liat', 'pinter', 'jatohnya', 'bego']"
9640.0,1.0,yang pada bilang enji ganteng bebas slingkuh bego kali ganteng pala lu bau menyan gada ganteng ganteng nya kebanyakan gaya kek mantan bini depok nya,"['enji', 'ganteng', 'bebas', 'slingkuh', 'bego', 'kali', 'ganteng', 'pala', 'lu', 'bau', 'menyan', 'gada', 'ganteng', 'ganteng', 'banyak', 'gaya', 'kek', 'mantan', 'bini', 'depok']"
9642.0,1.0,username oalaahhh semakin banyak aja pelakor laki nya jg kegatelan tp namanya laki ibarat kucing di ksh ikan jaer gratis ya kga nolak wkwkkwkw,"['username', 'oalaahhh', 'pelakor', 'laki', 'jg', 'kegatelan', 'tapi', 'nama', 'laki', 'kucing', 'ksh', 'ikan', 'jaer', 'gratis', 'kga', 'nolak', 'wkwkkwkw']"
9643.0,1.0,begitulah laki ya sis lebih suka pecun murahan daripada prempuan baik berjilbab ato pintar enji kok downgrade sih dari pedangdut naik kelas prempuan berjilbab ehh milih sama pecun lagi jeleknya seleramu,"['laki', 'sis', 'suka', 'pecun', 'murah', 'prempuan', 'jilbab', 'ato', 'pintar', 'enji', 'downgrade', 'dangdut', 'kelas', 'prempuan', 'jilbab', 'ehh', 'milih', 'pecun', 'jelek', 'selera']"
9644.0,1.0,motorninja aj songong amat mba org yg punya mobil lamborgini aj biasa wae kok,"['motorninja', 'saja', 'songong', 'mba', 'org', 'mobil', 'lamborgini', 'saja', 'wae']"
9645.0,1.0,goblok gua nonton berkali kaget juga,"['goblok', 'gua', 'nonton', 'kali', 'kaget']"
9646.0,1.0,ga usa pake anjing babi kalo gw bls gitu wkwk,"['usa', 'pake', 'anjing', 'babi', 'gw', 'bls', 'gitu', 'wkwk']"
9647.0,1.0,oh ini toh yang kemaren tidak menghargai karya orang dan seenaknya bilang jelek banget aduh itu penganten perempuan nya kekenyangan yah ampe kembung gitu perut nya,"['oh', 'kemaren', 'harga', 'karya', 'jelek', 'banget', 'aduh', 'penganten', 'perempuan', 'kenyang', 'ampe', 'kembung', 'gitu', 'perut']"
9648.0,1.0,dari awal percaya gimik raffi gigi dn attsehingga att peserta keluarga di hujad dn anak nydi hujad semakin kesini penonton semakin di bodohin semakin publik tertuju mereka yg kasihan para penghujad ga apa lah ayu ga ada di pesbukers biar dia ngeluarkn album baru single baru setelah para artis halan keluar nengri gimik apa lagi yoo,"['percaya', 'gimik', 'raffi', 'gigi', 'dn', 'sehingga', 'att', 'serta', 'keluarga', 'hujat', 'dn', 'anak', 'nydi', 'hujat', 'kesini', 'tonton', 'bodoh', 'publik', 'kasihan', 'hujat', 'ayu', 'pesbukers', 'keluar', 'album', 'single', 'artis', 'hal', 'negeri', 'gimik', 'yoo']"
9649.0,1.0,kalo bener gimmick bodoh banget si ayu cuma demi rating  popularitas berani taruhin harga dirinya buat di nilai buruk oleh mata masyarakat,"['bener', 'gimmick', 'bodoh', 'banget', 'ayu', 'rating', 'popularitas', 'berani', 'taruhin', 'harga', 'nilai', 'buruk', 'mata', 'masyarakat']"
9650.0,1.0,susah otaknya diemvang mah bikin rusuh dilapak orang,"['susah', 'otak', 'empang', 'mah', 'rusuh', 'lapak']"
9651.0,1.0,najiiisss kayak si mba dese ga gitu ajaaa hahahahaha maling teriak maling ngaca buuuuuk,"['jijik', 'kayak', 'mba', 'dese', 'gitu', 'ajaaa', 'hahahahaha', 'maling', 'teriak', 'maling', 'ngaca', 'buuuuuk']"
9652.0,1.0,username iyak kaa hahahahah geli bgt gasih sama att ih kampung abis,"['username', 'iyak', 'kaa', 'hahahahah', 'geli', 'banget', 'gasih', 'att', 'ih', 'kampung', 'abis']"
9653.0,1.0,jogetnya bikin ngakakkk anjirrrr kampungan banget username username,"['joget', 'hahaha', 'anjing', 'kampung', 'banget', 'username', 'username']"
9654.0,1.0,bagus la gue berarti ada otak gak kayak lu malu maluin mak lu aja tong akun asli di pake tu yg namanya bego username,"['bagus', 'la', 'otak', 'kayak', 'lu', 'malu', 'maluin', 'mak', 'lu', 'tong', 'akun', 'asli', 'pake', 'tu', 'nama', 'bego', 'username']"
9655.0,1.0,yg bego mah elu ibu mana sih yg mau ngasih contoh buruk ke anaknya pake mata lo emg ada di dugem bawa anak bego sih jaman udah texas dan gue jamin dijaman anaknya jga pasti udh lebih texas selagi ga ngerugiin lo yaudah sewot banget,"['bego', 'mah', 'elu', 'ngasih', 'contoh', 'buruk', 'anak', 'pake', 'mata', 'lo', 'emg', 'dugem', 'bawa', 'anak', 'bego', 'jaman', 'texas', 'jamin', 'zaman', 'anak', 'jga', 'udh', 'texas', 'selagi', 'ngerugiin', 'lo', 'yaudah', 'sewot', 'banget']"
9656.0,1.0,si wanita jahiliyah lesbi skrg udh py pacar lg kasian anaknya kmrn di ksh bencana slnya dia tega misahin anak dr bapak nya dia ktakutan anak nya masuk islam pdhl bp nya  prnh nuntut anaknya memeluk islam udh di ksh nikmat anak org msh aja begajulan,"['wanita', 'jahiliyah', 'lesbi', 'skrg', 'udh', 'py', 'pacar', 'lg', 'kasi', 'anak', 'kmrn', 'ksh', 'bencana', 'slnya', 'tega', 'misahin', 'anak', 'dr', 'takut', 'anak', 'masuk', 'islam', 'pdhl', 'bp', 'pernah', 'nuntut', 'anak', 'peluk', 'islam', 'udh', 'ksh', 'nikmat', 'anak', 'org', 'msh', 'begajulan']"
9657.0,1.0,username gw tanya emang kador artis beneran komen lo tolol sumpah masa harus kenal dia buat nilai dia artis atau bukan hahaha semua org indo jg pasti setuju kalo kador bukan artis tp cuma celebgram dr kampung lo tau kan bedanya artis dg selebgra,"['username', 'gw', 'emang', 'kador', 'artis', 'beneran', 'komen', 'lo', 'tolol', 'sumpah', 'kenal', 'nilai', 'artis', 'hahaha', 'org', 'indo', 'jg', 'tuju', 'kador', 'artis', 'tapi', 'selebgram', 'dr', 'kampung', 'lo', 'beda', 'artis', 'selebgram']"
9658.0,1.0,username hahahaaaa trs gue tanya lo tolol pake nanya kador bencong atau ngga padahal blm kenal wkwkwkwkw eh semua org jg bisa nilai si kador bencong beneran dr gerak gerik melambay suara ngondek dan pake baju cewek begitu nyaman mana ada cowok tu,"['username', 'hahahaaaa', 'trs', 'lo', 'tolol', 'pake', 'nanya', 'kador', 'bencong', 'ngga', 'belum', 'kenal', 'wkwkwkwkw', 'eh', 'org', 'jg', 'nilai', 'kador', 'bencong', 'beneran', 'dr', 'gerak', 'gerik', 'melambay', 'suara', 'ngondek', 'pake', 'baju', 'cewek', 'nyaman', 'cowok', 'tu']"
9659.0,1.0,username maklumin shaaay fans gatis keras itu otaknya bebel realita seperti apa jg ga bakalan dia terima seperti halnya nagita itu artis uda dr jaman dia kecil eh di bilang numpang tenar ke rapi mamadpdhl kan yg jadiin si mamad gede  ph ,"['username', 'maklumin', 'shaaay', 'fans', 'gatis', 'keras', 'otak', 'bebel', 'realita', 'jg', 'terima', 'hal', 'nagita', 'artis', 'uda', 'dr', 'jaman', 'eh', 'numpang', 'tenar', 'rapi', 'mamad', 'jadiin', 'mamad', 'gede', 'ph']"
9660.0,1.0,usernamebee idih najong lu tag org nimbrung aja kek mujaer lo dia ga bakal terkenal klo ga bawa nama ayu ting ting sm nagita duh bego dipiara kesian,"['usernamebee', 'idih', 'jijik', 'lu', 'tag', 'org', 'nimbrung', 'kek', 'mujaer', 'lo', 'kenal', 'bawa', 'nama', 'ayu', 'ting', 'ting', 'sm', 'nagita', 'duh', 'bego', 'piara', 'kasihan']"
9661.0,1.0,langsung saja bilang siapa yg di maksud klu gini namanya munafik,"['langsung', 'maksud', 'klu', 'gin', 'nama', 'munafik']"
9662.0,1.0,jedar emg muka kali didepan baik dibelakang busuk mulutnya kek banci cucoklah banci tu,"['jedar', 'emg', 'muka', 'kali', 'depan', 'belakang', 'busuk', 'mulut', 'kek', 'banci', 'cocok', 'banci', 'tu']"
9663.0,1.0,amit amit deh orang jahat penjilat pembohong pelakor jijik banget,"['amit', 'amit', 'deh', 'jahat', 'jilat', 'bohong', 'pelakor', 'jijik', 'banget']"
9664.0,1.0,wkwkwkwk ya allah ya tuhan ku knp lah org munafik ni tp sok suci mulan jamela kan ayu ting ngikuti jejak  bukan wkwkwk username,"['wkwkwkwk', 'allah', 'tuhan', 'ku', 'knp', 'org', 'munafik', 'tapi', 'sok', 'suci', 'mulan', 'jamela', 'ayu', 'ting', 'ngikuti', 'jejak', 'wkwkwk', 'username']"
9665.0,1.0,dlu si pelakor ini yg sombong krn brhasil dapetin si botak smpe mnceraikan bunda mayaskrg hdp ny mkin anjlok malah bunda maya yg sring jelong kluarnegri,"['dlu', 'pelakor', 'sombong', 'hasil', 'dapetin', 'botak', 'smpe', 'cerai', 'bunda', 'maya', 'hdp', 'mkin', 'anjlok', 'bunda', 'maya', 'sring', 'jelong', 'kluarnegri']"
9666.0,1.0,hahhahaha dan sesungguhnya allah swt melaknat wanita perebut dan pezina dengan suami sah oranglain,"['hahhahaha', 'sungguh', 'allah', 'swt', 'laknat', 'wanita', 'rebut', 'zina', 'suami', 'sah']"
9667.0,1.0,lina hemmmm capekmiskin sist skrg blik kere lg jd artis jg  laku dah lah karma tu pasti ada username dr pada sirik nyinyirin nyonya tuh bantuin jualan cireng nya tuh cilok nya tuh untunnya buat liburan monaco jangan bromo trus,"['lina', 'hemmmm', 'miskin', 'sist', 'skrg', 'blik', 'kere', 'lg', 'artis', 'jg', 'laku', 'sudah', 'karma', 'tu', 'username', 'dr', 'sirik', 'nyinyirin', 'nyonya', 'bantuin', 'jual', 'cireng', 'cilok', 'untun', 'libur', 'monaco', 'bromo', 'trus']"
9670.0,1.0,username sini gua jawab currr ya bunmai sdh pernah nikah tp sekarang janda dia janda karena suami nya di rampas mulan jameelamenjijikkan banget ya mulan jameela sblm rmh tangga bunmai hancur sdh berani bilang dani suami bersama aduha udh wanita be,"['username', 'gua', 'hancur', 'bunmai', 'nikah', 'tapi', 'janda', 'janda', 'suami', 'rampas', 'mulan', 'jijik', 'banget', 'mulan', 'jameela', 'sblm', 'rmh', 'tangga', 'bunmai', 'hancur', 'berani', 'dan', 'suami', 'aduha', 'udh', 'wanita', 'be']"
9672.0,1.0,yaela muljem kyak stu bner aja gag inget apa udh ngrusak kbhagian klwrga org bego  prtahanin  gini ini,"['yaela', 'jameela', 'kyak', 'anda', 'bner', 'gag', 'inget', 'udh', 'rusak', 'bahagia', 'keluarga', 'org', 'bego', 'prtahanin', 'gin']"
9673.0,1.0,banyak lakik doyan banci jadi banci kawinin banci jijik,"['lakik', 'doyan', 'banci', 'banci', 'kawinin', 'banci', 'jijik']"
9674.0,1.0,username itu comment yg tidak anda lihat ada brp banyak jangan jadi pengguna medsos yg bodoh jangan asal bunyi situ sehat pakai hijab masi nyinyir aja,"['username', 'comment', 'lihat', 'brp', 'guna', 'medsos', 'bodoh', 'bunyi', 'situ', 'sehat', 'pakai', 'hijab', 'mas', 'nyinyir']"
9675.0,1.0,username malu tuh sama kerudung kamu sayang sama ibadah nya sholat aja drpd nyinyirin org dandanan udh sok suci mulut nya kaya sampah,"['username', 'malu', 'kerudung', 'sayang', 'ibadah', 'sholat', 'drpd', 'nyinyirin', 'org', 'dandan', 'udh', 'sok', 'suci', 'mulut', 'kaya', 'sampah']"
9676.0,1.0,username tolong di baca arti dr comment saya udah kerdusbodoh lg bilangin org tua nya besok kalo masak jangan pakai mecin jd udah kerdungab ga sesuai mulut besok makan salmon kalo  mampu besok aku tak deliv ke rumahmu,"['username', 'tolong', 'baca', 'arti', 'dr', 'comment', 'bodoh', 'lg', 'bilangin', 'org', 'tua', 'besok', 'masak', 'pakai', 'mecin', 'kerdungab', 'sesuai', 'mulut', 'besok', 'makan', 'salmon', 'besok', 'deliv', 'rumah']"
9677.0,1.0,maaf mukanya jelek terus attitude nya burukspesialis plagiatdan ketauan pula,"['maaf', 'muka', 'jelek', 'attitude', 'buruk', 'plagiatdan', 'tau']"
9678.0,1.0,ini orang otaknya ga pernah di sekolahin ya itu resiko ketika udah upload sesuatu di sosmed ya pasti bakal dapet perbincangan dari netizen public figure kok ga ada otaknya,"['otak', 'sekolahin', 'resiko', 'upload', 'sosmed', 'dapet', 'bincang', 'netizen', 'public', 'figure', 'otak']"
